涨停日期,股票代码,股票名称,收盘价,首次涨停时间,最后涨停时间,连板情况,是否连板,涨停类型,涨停原因,成交金额,换手率,封单额,封单量,涨幅,流通市值,开板次数,是否新股,近一年涨停封板率
2023-12-13,000421.SZ,南京公用,8.37,09:12:24,14:12:57,,0,,,10.89亿,22.91,0.0万,0.0万手,9.27,47亿,12,0,0.8
2023-12-13,002693.SZ,双成药业,9.31,09:12:27,10:12:54,,0,,,8.739亿,22.45,0.0万,0.0万手,5.32,38亿,1,0,0.8
2023-12-13,600800.SH,渤海化学,3.96,09:12:29,09:12:41,,0,,,2.245亿,7.06,0.0万,0.0万手,5.04,31亿,2,0,0.5
2023-12-13,002496.SZ,辉丰股份,2.11,09:12:33,09:12:39,,0,,,2.165亿,8.62,0.0万,0.0万手,4.98,24亿,1,0,0.5
2023-12-13,603696.SH,安记食品,11.99,09:12:59,10:12:35,,0,,,7.097亿,24.3,0.0万,0.0万手,2.22,28亿,2,0,0.33
2023-12-13,600793.SH,宜宾纸业,13.39,10:12:06,10:12:12,,0,,,2.99亿,12.73,0.0万,0.0万手,4.2,23亿,1,0,
2023-12-13,000565.SZ,渝三峡A,6.52,10:12:09,13:12:15,,0,,,2.735亿,9.5,0.0万,0.0万手,6.02,28亿,5,0,0.0
2023-12-13,600636.SH,国新文化,13.09,10:12:09,10:12:06,,0,,,13.91亿,24.07,0.0万,0.0万手,5.56,57亿,2,0,0.67
2023-12-13,301089.CY,拓新药业,61.5,10:12:54,10:12:27,,0,,,11.82亿,25.28,0.0万,0.0万手,19.98,48亿,3,0,1.0
2023-12-13,600249.SH,两面针,7.05,10:12:55,10:12:28,,0,,,7.67亿,19.92,0.0万,0.0万手,5.7,38亿,2,0,0.33
2023-12-13,603025.SH,大豪科技,13.91,11:12:08,13:12:08,,0,,,6.416亿,4.12,0.0万,0.0万手,6.51,154亿,2,0,1.0
2023-12-13,603662.SH,柯力传感,35.6,11:12:32,13:12:05,,0,,,8.746亿,8.87,0.0万,0.0万手,8.9,99亿,4,0,0.67
2023-12-13,300007.CY,汉威科技,20.76,11:12:39,11:12:09,,0,,,16.19亿,27.91,0.0万,0.0万手,14.25,58亿,2,0,
2023-12-13,603189.SH,网达软件,21.75,13:12:32,13:12:44,,0,,,15.6亿,28.13,0.0万,0.0万手,7.94,58亿,2,0,0.8
2023-12-13,600168.SH,武汉控股,6.42,13:12:42,13:12:18,,0,,,2.199亿,4.8,0.0万,0.0万手,4.73,45亿,1,0,
2023-12-13,600183.SH,生益科技,18.53,14:12:18,14:12:39,,0,,,11.69亿,2.73,0.0万,0.0万手,7.42,435亿,1,0,
2023-12-13,605577.SH,龙版传媒,30.7,14:12:24,14:12:57,,0,,,14.77亿,25.94,0.0万,0.0万手,8.1,57亿,3,0,0.89
2023-12-14,600232.SH,金鹰股份,6.64,09:12:00,10:12:03,,0,,,3.436亿,13.88,0.0万,0.0万手,4.57,24亿,2.0,0,0.0
2023-12-14,002989.SZ,中天精装,16.34,09:12:00,09:12:54,,0,,,3.329亿,11.94,0.0万,0.0万手,4.01,26亿,5.0,0,0.75
2023-12-14,000919.SZ,金陵药业,9.2,09:12:00,09:12:33,,0,,,9.594亿,19.76,0.0万,0.0万手,-0.11,46亿,1.0,0,1.0
2023-12-14,603626.SH,科森科技,8.95,09:12:04,09:12:52,,0,,,6.683亿,13.18,0.0万,0.0万手,4.56,49亿,2.0,0,0.0
2023-12-14,600551.SH,时代出版,13.45,09:12:07,10:12:28,,0,,,4.35亿,6.73,0.0万,0.0万手,7.34,65亿,1.0,0,1.0
2023-12-14,001318.SZ,阳光乳业,14.87,09:12:09,09:12:15,,0,,,2.641亿,22.89,0.0万,0.0万手,4.35,11亿,,0,0.5
2023-12-14,000409.SZ,云鼎科技,11.35,09:12:09,09:12:15,,0,,,22.66亿,47.03,0.0万,0.0万手,4.13,48亿,,0,0.83
2023-12-14,002806.SZ,华锋股份,13.93,09:12:15,09:12:48,,0,,,5.792亿,27.09,0.0万,0.0万手,4.42,20亿,5.0,0,0.75
2023-12-14,002490.SZ,山东墨龙,4.87,09:12:30,09:12:33,,0,,,2.604亿,9.87,0.0万,0.0万手,3.84,26亿,,0,1.0
2023-12-14,601949.SH,中国出版,10.07,09:12:41,10:12:05,,0,,,11.37亿,6.15,0.0万,0.0万手,6.9,183亿,2.0,0,0.82
2023-12-14,002047.SZ,宝鹰股份,2.86,09:12:48,10:12:24,,0,,,2.671亿,6.87,0.0万,0.0万手,6.32,38亿,1.0,0,1.0
2023-12-14,000779.SZ,甘咨询,10.85,09:12:57,09:12:27,,0,,,2.658亿,6.4,0.0万,0.0万手,5.03,40亿,1.0,0,0.75
2023-12-14,603836.SH,海程邦达,17.3,10:12:15,13:12:00,,0,,,4.169亿,27.55,0.0万,0.0万手,4.98,14亿,4.0,0,0.33
2023-12-14,002209.SZ,达意隆,11.16,10:12:21,10:12:42,,0,,,4.101亿,23.66,0.0万,0.0万手,4.69,17亿,3.0,0,0.6
2023-12-14,000701.SZ,厦门信达,6.73,13:12:06,13:12:24,,0,,,3.861亿,13.9,0.0万,0.0万手,4.34,27亿,1.0,0,0.78
2023-12-14,002611.SZ,东方精工,5.25,13:12:09,13:12:33,,0,,,5.02亿,9.46,0.0万,0.0万手,7.14,53亿,3.0,0,1.0
2023-12-14,600992.SH,贵绳股份,17.17,13:12:39,13:12:09,,0,,,4.047亿,9.85,0.0万,0.0万手,7.92,42亿,1.0,0,0.75
2023-12-14,000719.SZ,中原传媒,11.75,13:12:45,13:12:42,,0,,,9.455亿,12.06,0.0万,0.0万手,6.43,78亿,1.0,0,0.71
2023-12-15,600638.SH,新黄浦,5.83,09:12:09,13:12:51,,0,,,2.676亿,6.76,0.0万,0.0万手,7.17,39亿,1.0,0,1.0
2023-12-15,600241.SH,时代万恒,10.37,09:12:16,10:12:25,,0,,,5.9亿,18.96,0.0万,0.0万手,2.88,30亿,1.0,0,1.0
2023-12-15,002734.SZ,利民股份,8.64,09:12:30,09:12:45,,0,,,1.124亿,3.92,0.0万,0.0万手,3.23,28亿,1.0,0,0.0
2023-12-15,000838.SZ,财信发展,3.92,09:12:36,09:12:42,,0,,,5.935亿,13.62,0.0万,0.0万手,-1.51,41亿,1.0,0,0.67
2023-12-15,002598.SZ,山东章鼓,10.78,09:12:39,09:12:57,,0,,,4.028亿,13.19,0.0万,0.0万手,5.89,30亿,1.0,0,1.0
2023-12-15,002655.SZ,共达电声,13.25,09:12:57,09:12:12,,0,,,4.74亿,9.85,0.0万,0.0万手,5.75,47亿,1.0,0,0.6
2023-12-15,002518.SZ,科士达,25.02,10:12:21,10:12:39,,0,,,7.981亿,5.59,0.0万,0.0万手,5.3,141亿,1.0,0,0.5
2023-12-15,301508.CY,中机认检,39.2,10:12:39,10:12:06,,0,,,9.618亿,57.53,0.0万,0.0万手,12.97,16亿,2.0,0,
2023-12-15,002343.SZ,慈文传媒,8.16,10:12:48,10:12:00,,0,,,7.186亿,18.42,0.0万,0.0万手,4.21,38亿,1.0,0,0.85
2023-12-15,600830.SH,香溢融通,7.56,10:12:55,13:12:34,,0,,,3.664亿,10.66,0.0万,0.0万手,6.33,34亿,1.0,0,1.0
2023-12-15,002490.SZ,山东墨龙,5.07,11:12:00,13:12:39,,0,,,6.102亿,21.92,0.0万,0.0万手,4.11,27亿,1.0,0,1.0
2023-12-15,002972.SZ,科安达,12.23,13:12:03,13:12:18,,0,,,1.252亿,8.23,0.0万,0.0万手,4.09,15亿,,0,0.67
2023-12-15,000065.SZ,北方国际,11.98,13:12:42,13:12:42,,0,,,6.859亿,6.38,0.0万,0.0万手,7.35,108亿,1.0,0,0.62
2023-12-15,000722.SZ,湖南发展,11.39,13:12:51,13:12:03,,0,,,5.812亿,11.24,0.0万,0.0万手,6.25,52亿,1.0,0,1.0
